date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-10 02:25:58,patryn94,JayVanOrman,0,0,0,"Cool track. I have a deep love for that dkc water level track though.",,,,1281414331549143040,https://twitter.com/patryn94/status/1281414331549143040
2020-07-10 02:25:54,yukke95,neiefu13,0,0,0,"また5万発めざすデース",,,,1281414315426242560,https://twitter.com/yukke95/status/1281414315426242560
2020-07-10 02:23:07,kratoom,,0,0,0,"Crazy how Charlie was proud to be an apu",,,,1281413613253562368,https://twitter.com/kratoom/status/1281413613253562368
2020-07-10 02:22:43,lucianoloveok,,0,0,0,"@Apuntes_ apu seguimeee",,@Apuntes_,,1281413510480748547,https://twitter.com/lucianoloveok/status/1281413510480748547
2020-07-10 02:22:36,apusdaughter,,1,0,1,"i think i forget how to kiss...",,,,1281413483465146370,https://twitter.com/apusdaughter/status/1281413483465146370
2020-07-10 02:21:51,Apolyyygon,leyesguerra,0,0,0,"Apu mu gigil",,,,1281413295346348032,https://twitter.com/Apolyyygon/status/1281413295346348032
2020-07-10 02:21:32,yukke95,tokoyamitowa,0,0,0,"医者行って焼いてもらうのもあり",,,,1281413213033136128,https://twitter.com/yukke95/status/1281413213033136128
2020-07-10 02:21:23,Apuapustaja13,odetovelasco,0,0,0,"Humillada por mi comentario",,,,1281413175448080387,https://twitter.com/Apuapustaja13/status/1281413175448080387
2020-07-10 02:20:24,ApurbaRanjanApu,emsubham07,0,0,0,"Thank yu Love yu",,,,1281412927740755968,https://twitter.com/ApurbaRanjanApu/status/1281412927740755968
2020-07-10 02:20:02,ApuPole,patryn94,0,0,1,"will do Patryn thanks",,,,1281412837605126144,https://twitter.com/ApuPole/status/1281412837605126144
2020-07-10 02:18:36,pipi_pipi_17,APU_nyan,0,0,0,"おはよ！がんばれ〜！",,,,1281412477901606912,https://twitter.com/pipi_pipi_17/status/1281412477901606912
2020-07-10 02:18:18,whois_John_Galt,henryrodgersdc,0,0,0,"Thats a threat. I would report him.",,,,1281412402752434176,https://twitter.com/whois_John_Galt/status/1281412402752434176
2020-07-10 02:16:42,patryn94,Gr33nL0bst3r,0,0,0,"It was many months ago!",,,,1281411997960003584,https://twitter.com/patryn94/status/1281411997960003584
2020-07-10 02:16:01,Carmen_E_muller,Sara_Connorr,0,1,0,"#HeroesDeAyeryHoy Que hubiera sido deChile y nosotros los chilenos si estos valientes soldados, no hubieran arriesgado sus vidas al defender la Patria, hoy hay un congresista que hasta el ultimo minuto quiso asesinar al Gral APU, mató 5 escoltas y tiene poder y mucho dinero",,,#HeroesDeAyeryHoy,1281411825020604416,https://twitter.com/Carmen_E_muller/status/1281411825020604416
2020-07-10 02:16:00,RaulCobosTV,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411821119782912,https://twitter.com/RaulCobosTV/status/1281411821119782912
2020-07-10 02:16:00,Excelsior_TV,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820985520129,https://twitter.com/Excelsior_TV/status/1281411820985520129
2020-07-10 02:16:00,peliculasycines,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820977348620,https://twitter.com/peliculasycines/status/1281411820977348620
2020-07-10 02:16:00,TVNovelasMexico,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820906053633,https://twitter.com/TVNovelasMexico/status/1281411820906053633
2020-07-10 02:16:00,musicaytv,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820843130885,https://twitter.com/musicaytv/status/1281411820843130885
2020-07-10 02:16:00,RaulCobosAgs,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820826365952,https://twitter.com/RaulCobosAgs/status/1281411820826365952
2020-07-10 02:16:00,tvnotasmexico,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820792807424,https://twitter.com/tvnotasmexico/status/1281411820792807424
2020-07-10 02:16:00,noticiasmexico,,0,0,0,"Actores blancos ya no doblarán a Apu o a Carl en los Simpsons https://cobos.tv/2020/07/actores-blancos-ya-no-doblaran-a-apu-o-a-carl-en-los-simpsons/ …",,,,1281411820759273475,https://twitter.com/noticiasmexico/status/1281411820759273475
2020-07-10 02:15:56,Raki_rrrk,apu_blossom,0,0,0,"まだ特に決めてない笑 日曜は尾瀬行こー！とだけしか",,,,1281411804199964672,https://twitter.com/Raki_rrrk/status/1281411804199964672
2020-07-10 02:15:52,patryn94,,2,3,12,"I love this @rozzaboyo vid. So good.pic.twitter.com/xU5hSzKsf9",,@rozzaboyo,,1281411788261613569,https://twitter.com/patryn94/status/1281411788261613569
2020-07-10 02:15:05,Apuntes_,BoslayGier,0,0,2,"Estoy empezando a pensar que toda esta cuarentena es un invento tuyo para no invitarme a comer como prometiste.",,,,1281411592412958721,https://twitter.com/Apuntes_/status/1281411592412958721
2020-07-10 02:14:53,whois_John_Galt,ES_Fking,0,0,2,"It's regulation possum size.",,,,1281411543062765568,https://twitter.com/whois_John_Galt/status/1281411543062765568
2020-07-10 02:12:35,El_Tinche,DreamSurvivor_,0,0,0,"En Australia las arañas no son violentas, eso depende de como se las crié",,,,1281410961027608577,https://twitter.com/El_Tinche/status/1281410961027608577
2020-07-10 02:12:27,Sporemoundsan,JustGroyper,0,0,1,"F",,,,1281410930199404545,https://twitter.com/Sporemoundsan/status/1281410930199404545
2020-07-10 02:12:08,patryn94,ApuPole,1,0,1,"Swim free my little fren. Grow strong and call me if you need me.",,,,1281410849488265216,https://twitter.com/patryn94/status/1281410849488265216
2020-07-10 02:10:52,Dri91344167,lostsoul_apu,0,0,0,"@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1 @ZeeNewsEnglish @ZeeNews",,@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1 @ZeeNewsEnglish @ZeeNews,,1281410529798483968,https://twitter.com/Dri91344167/status/1281410529798483968
2020-07-10 02:10:40,raiden139,,0,0,0,"Sons a great artist at APU Did this for my Birthday ... @Chiefspic.twitter.com/xr0Aa6T31F",,@Chiefspic,,1281410480414666753,https://twitter.com/raiden139/status/1281410480414666753
2020-07-10 02:10:00,RCrista4,theUnsungTweety,0,0,0,"@sandhya67310343 @Sid_ki_Naz can you please tell Apu about your new crush",,@sandhya67310343 @Sid_ki_Naz,,1281410311463960576,https://twitter.com/RCrista4/status/1281410311463960576
2020-07-10 02:09:16,peacefulbully,isawinception,0,1,3,"i wish there was an anime about pepe apu and groyper called ""finding our frens""",,,,1281410128298811394,https://twitter.com/peacefulbully/status/1281410128298811394
2020-07-10 02:08:01,is_izu_is,cats_apu,0,0,0,"都内住みじゃないから買い物とかで意外と便利…",,,,1281409814308900864,https://twitter.com/is_izu_is/status/1281409814308900864
2020-07-10 02:07:37,apuhald10553294,,0,0,0,"https://www.mymollydoll.com/mymollydoll/different-speeds1162244 …",,,,1281409711439400960,https://twitter.com/apuhald10553294/status/1281409711439400960
2020-07-10 02:07:23,apucolo,vamp__u,0,0,0,"木うらやまおめでとう！",,,,1281409654526840832,https://twitter.com/apucolo/status/1281409654526840832
2020-07-10 02:07:17,apu_blossom,Raki_rrrk,1,0,0,"だいすけさんから話もらってましたが、至仏登る感じなんですか？？",,,,1281409627821731840,https://twitter.com/apu_blossom/status/1281409627821731840
2020-07-10 02:07:02,apuhald10553294,,0,0,0,"https://malmakesmeals.com/red-velvet-brownies-with-cream-cheese-frosting/?utm_source=rss&utm_medium=rss&utm_campaign=red-velvet-brownies-with-cream-cheese-frosting …",,,,1281409564940746754,https://twitter.com/apuhald10553294/status/1281409564940746754
2020-07-10 02:06:52,eyabiiee,,0,0,0,"pangaasi yo apu umamin kayon, mangiraraman kayo met ti bumagsak‍",,,,1281409521437433856,https://twitter.com/eyabiiee/status/1281409521437433856
2020-07-10 02:06:37,apuhald10553294,,0,0,0,"https://www.devteam.space/?post_type=post&p=3092 …",,,,1281409461727277056,https://twitter.com/apuhald10553294/status/1281409461727277056
2020-07-10 02:06:02,GJeApuLMPmJeE90,sensee0512,0,0,0,"น่ารักมาก",,,,1281409313542598657,https://twitter.com/GJeApuLMPmJeE90/status/1281409313542598657
2020-07-10 02:05:46,naviapu,tin_rb,0,0,0,"Yo espero porque sino que decepción",,,,1281409245217460225,https://twitter.com/naviapu/status/1281409245217460225
2020-07-10 02:05:43,patryn94,pseudophilo,0,0,1,"Yes it does. I have built an armor against this just to deal with it.",,,,1281409233557188609,https://twitter.com/patryn94/status/1281409233557188609
2020-07-10 02:05:42,apuhald10553294,,0,0,0,"https://smartsupplychains.ai/2020/07/10/data-science-education-needs-an-overhaul/ …",,,,1281409229035728896,https://twitter.com/apuhald10553294/status/1281409229035728896
2020-07-10 02:05:33,yakub_vikers,sisthaaaaa,1,0,0,"Alhamdulillah klo gitu. Mba belajar bahasa Jepangnya kursus ato otodidak mba. Pengen banget lancar bahasa Jepang gara2 waktu SMA ada bahasa Jepangnya.",,,,1281409192213966850,https://twitter.com/yakub_vikers/status/1281409192213966850
2020-07-10 02:04:48,apuhald10553294,,0,0,0,"https://news.0censor.com/don-lemon-kills-parody-tells-chris-cuomo-jesus-wasnt-perfect/?utm_source=rss&utm_medium=rss&utm_campaign=don-lemon-kills-parody-tells-chris-cuomo-jesus-wasnt-perfect …",,,,1281409003604471808,https://twitter.com/apuhald10553294/status/1281409003604471808
2020-07-10 02:04:16,SushilK73849416,iRaviTiwari,0,0,0,"#CBIinvestigationForSushant",,,#CBIinvestigationForSushant,1281408867377639424,https://twitter.com/SushilK73849416/status/1281408867377639424
2020-07-10 02:03:42,ApuPole,patryn94,1,0,1,"peepoh habs checkup and dis guy say ""hmm is all going accordingly"" pic.twitter.com/LVbz4EbWbB",,,,1281408724704194560,https://twitter.com/ApuPole/status/1281408724704194560
2020-07-10 02:03:03,ApuAgustin,,0,0,0,"Lo felicito, es un varon"" como poder explicarte? Como poder explicártelo???",,,,1281408564821663744,https://twitter.com/ApuAgustin/status/1281408564821663744
2020-07-10 02:02:49,raiden139,,0,0,0,"Son did this for me for my birthday today he is an awesome artist at APU @PMahomespic.twitter.com/6xhEweNgU5",,@PMahomespic,,1281408506076135425,https://twitter.com/raiden139/status/1281408506076135425
2020-07-10 02:02:35,Sporemoundsan,,0,0,3,"i added leg weights to a 8 lbs arm weight and it's now 15 lbs.",,,,1281408447095934985,https://twitter.com/Sporemoundsan/status/1281408447095934985
2020-07-10 02:02:11,patryn94,DaveMcAvaley,0,0,3,"I can relate to this almost too much. We are a victim of our own thoughts, All seems so simple in the moment.",,,,1281408345534984192,https://twitter.com/patryn94/status/1281408345534984192
2020-07-10 02:01:48,apu_bf,,0,0,0,"tos宛にマシュマロ返信しております",,,,1281408248633978880,https://twitter.com/apu_bf/status/1281408248633978880
2020-07-10 02:01:24,apu_bf,apu_ri,0,0,0,"@tos マシュマロありがとうございますhttps://twitter.com/apu_ri/status/1281408028982403072 …",,@tos,,1281408146242588673,https://twitter.com/apu_bf/status/1281408146242588673
2020-07-10 02:00:56,apu_ri,,0,0,0,"@tos こちらこそ、お読みくださりありがとうございました！そして最後まで見守っていただきありがとうございます #マシュマロを投げ合おう https://marshmallow-qa.com/messages/c46499a7-c7bb-496a-97f1-c7bb0a46740d?utm_medium=twitter&utm_source=answer …pic.twitter.com/5avgQ3jlzm",,@tos,#マシュマロを投げ合おう,1281408028982403072,https://twitter.com/apu_ri/status/1281408028982403072
2020-07-10 02:00:50,apu0529,3sa1tybutsweet3,0,0,0,"聊起來",,,,1281408003674005504,https://twitter.com/apu0529/status/1281408003674005504
2020-07-10 02:00:49,suitaiAPU,,0,0,0,"（・ワ・）｢がくぶはなんですか｣ （・ワ・）｢えすです｣ （・ワ・）｢えむです｣",,,,1281408000259813377,https://twitter.com/suitaiAPU/status/1281408000259813377
2020-07-10 02:00:02,patryn94,saltminer14,1,0,0,"I was a big fan of Bonanza.",,,,1281407805795086336,https://twitter.com/patryn94/status/1281407805795086336
2020-07-10 01:59:07,patryn94,nc_groyp,1,0,0,"S",,,,1281407575099990016,https://twitter.com/patryn94/status/1281407575099990016
2020-07-10 01:58:38,yakub_vikers,yakub_vikers,0,0,0,"Soal variasi permainan, JK bisa merubah itu tanpa pemain baru, malah permainan itu berubah menjadi lebih baik karena produk akademi. Trent Arnold adalah orangnya.",,,,1281407452508860418,https://twitter.com/yakub_vikers/status/1281407452508860418
2020-07-10 01:58:34,patryn94,saltminer14,1,0,1,"Yep.",,,,1281407435513585664,https://twitter.com/patryn94/status/1281407435513585664
2020-07-10 01:58:13,Raki_rrrk,apu_blossom,1,0,0,"すごいわかる だいすけさんと日曜尾瀬行こうって話になってるんだけどきょーかちゃんも一緒でいいのかな？",,,,1281407348288806912,https://twitter.com/Raki_rrrk/status/1281407348288806912
2020-07-10 01:58:08,patryn94,ApuPole,1,0,2,"Growing any nubs yet little one?",,,,1281407327619346433,https://twitter.com/patryn94/status/1281407327619346433
2020-07-10 01:57:31,ApuPole,patryn94,1,0,5,"all is well thanks Patryn",,,,1281407171050143744,https://twitter.com/ApuPole/status/1281407171050143744
2020-07-10 01:57:02,yakub_vikers,TheReds_Indo,1,0,0,"Belum tentu pemain baru sesuai dengan harapan JK. Sementara Gini datang pertama sebgai rekrutmen pertama dan telah berjuang sangat keras sekali sampai level sekarang. Isu yang beredar akan merekrut Thiago juga akan berumur 30 tahun, apa bedanya dengan Gini.",,,,1281407047049736197,https://twitter.com/yakub_vikers/status/1281407047049736197
2020-07-10 01:56:45,yukke95,naotsu_1130,0,0,0,"けつ痛くならないようにな！",,,,1281406977734635521,https://twitter.com/yukke95/status/1281406977734635521
2020-07-10 01:56:44,raiden139,,0,0,0,"My son maid this for my birthday today ..awesome artist animation student at APU .. pic.twitter.com/IVXmmaJGnq",,,,1281406973653561344,https://twitter.com/raiden139/status/1281406973653561344
2020-07-10 01:56:16,patryn94,nc_groyp,1,0,0,"H",,,,1281406856779272192,https://twitter.com/patryn94/status/1281406856779272192
2020-07-10 01:55:59,patryn94,,1,4,18,"I highly recommend investing in old books. Archiving older documentaries. Saving the things that are about to be possibly lost forever. Truth is still out there, but the time to save it becomes scarcer as this moves forward.",,,,1281406786432462848,https://twitter.com/patryn94/status/1281406786432462848
2020-07-10 01:54:27,whois_John_Galt,BigRiverSalmon,0,0,0,"I convinced the to reschedule. They chose next spring.",,,,1281406398362988544,https://twitter.com/whois_John_Galt/status/1281406398362988544
2020-07-10 01:54:25,patryn94,,3,7,35,"Over 12 years ago I shut off my TV. I quit it all. I watch the very rare movie that comes out that looks interesting, but even that has dwindled to almost nothing. No quality content. I highly recommend all of you do this. There is no ""Good take"" on TV. Not one. Not from anybody.pic.twitter.com/FNi74SuoT8",,,,1281406389785513984,https://twitter.com/patryn94/status/1281406389785513984
2020-07-10 01:53:39,apu_bf,onlybfkiiro,0,0,0,"そんなできた人間じゃないです… きいろさんの形、すごく個性的ですね！",,,,1281406199154372608,https://twitter.com/apu_bf/status/1281406199154372608
2020-07-10 01:53:27,sofiavaldiviaaa,adrianaaaaaaa9,0,0,0,"Habla lo intentamos??",,,,1281406146146979840,https://twitter.com/sofiavaldiviaaa/status/1281406146146979840
2020-07-10 01:52:54,whois_John_Galt,fatfredisfat,0,0,2,"I convinced the to reschedule. They will use their reservation next spring.",,,,1281406009454530560,https://twitter.com/whois_John_Galt/status/1281406009454530560
2020-07-10 01:51:44,whois_John_Galt,greyhairedsnake,0,0,0,"They rescheduled for next spring.",,,,1281405716297916416,https://twitter.com/whois_John_Galt/status/1281405716297916416
2020-07-10 01:51:35,patryn94,Crocco_Knows,1,0,3,"That is my goal. There is much not good to combat here and too few frens that combat it properly.",,,,1281405675835252736,https://twitter.com/patryn94/status/1281405675835252736
2020-07-10 01:51:19,drope_apu,mikarikimura1,0,0,0,"1",,,,1281405612157435904,https://twitter.com/drope_apu/status/1281405612157435904
2020-07-10 01:51:11,apu_suke_,,0,0,0,"【悲報】今日昼、西日本ヤバそう・・・ : 暇つぶしニュースhttp://blog.livedoor.jp/rbkyn844/archives/9632411.html …",,,,1281405577306894337,https://twitter.com/apu_suke_/status/1281405577306894337
2020-07-10 01:50:31,whois_John_Galt,NOONELOVESMENOW,0,0,1,"Yes. It is.",,,,1281405407467053067,https://twitter.com/whois_John_Galt/status/1281405407467053067
2020-07-10 01:50:31,patryn94,pseudophilo,1,0,1,"Don't let experience here shadow your real world. Everything comes down to the local level. Community.",,,,1281405407097794560,https://twitter.com/patryn94/status/1281405407097794560
2020-07-10 01:50:29,Pablo_HwOk,,0,0,0,"Me conozco, te voy a querer siempre.",,,,1281405399028113408,https://twitter.com/Pablo_HwOk/status/1281405399028113408
2020-07-10 01:50:23,xdxp_,_imariagny,0,0,0,"Pfffff challenge accepted",,,,1281405375007399941,https://twitter.com/xdxp_/status/1281405375007399941
2020-07-10 01:49:54,apu_blossom,Raki_rrrk,1,0,0,"今は登りたい欲がすごいんです、、",,,,1281405255796715520,https://twitter.com/apu_blossom/status/1281405255796715520
2020-07-10 01:49:40,apucolo,,0,0,7,"新ガチャしたらドナこげた",,,,1281405196770279429,https://twitter.com/apucolo/status/1281405196770279429
2020-07-10 01:49:38,escribiendohoy1,,0,0,0,"Apu Kaqyu, la montaña filuda d 7 colores...Cusco! pic.twitter.com/yZvoUIFWKs",,,,1281405188071456768,https://twitter.com/escribiendohoy1/status/1281405188071456768
2020-07-10 01:49:32,yakub_vikers,TheReds_Indo,1,0,0,"Mungkin dengan gelar juara yg di dapat, jika perpanjangan kontrak pemain juga akan mengajukan kenaikan gajinya. Pertanyaannya apa Liverpool punya banyak doku buat menambah gaji pemainnya. Menurutku mending menaikkan gaji pemain dari pada membeli pemain baru.",,,,1281405160170782722,https://twitter.com/yakub_vikers/status/1281405160170782722
2020-07-10 01:49:19,avinash_bm,zenrainman,0,0,0,"What is APU water elective?",,,,1281405107431587841,https://twitter.com/avinash_bm/status/1281405107431587841
2020-07-10 01:49:15,patryn94,Crocco_Knows,1,0,3,"Is in my nature.",,,,1281405088263598080,https://twitter.com/patryn94/status/1281405088263598080
2020-07-10 01:48:53,patryn94,dowenotrevenge,0,0,1,"Powerful fren. Well said and very true.",,,,1281404998455160833,https://twitter.com/patryn94/status/1281404998455160833
2020-07-10 01:48:01,Dri91344167,lostsoul_apu,0,0,0,"@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1",,@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1,,1281404778648485888,https://twitter.com/Dri91344167/status/1281404778648485888
2020-07-10 01:47:58,apucolo,nekota_pokekoro,0,0,1,"いえいえ！気にしてないので大丈夫ꉂꉂ(ᵔᗜᵔ*)",,,,1281404767227359232,https://twitter.com/apucolo/status/1281404767227359232
2020-07-10 01:47:38,patryn94,FemBoy_Lover_69,0,0,1,"I wanna see how this plays out. Good luck, Bricky.",,,,1281404681911013376,https://twitter.com/patryn94/status/1281404681911013376
2020-07-10 01:47:26,sofiavaldiviaaa,,0,0,0,"Si interactuaron conmigo antes de la 40na, perdóneme pero ya no soy la misma",,,,1281404631843770370,https://twitter.com/sofiavaldiviaaa/status/1281404631843770370
2020-07-10 01:46:36,xdxp_,Aafernandz,0,0,1,"Hasta ella juega mejor k tu",,,,1281404423110111234,https://twitter.com/xdxp_/status/1281404423110111234
2020-07-10 01:45:52,Dri91344167,lostsoul_apu,0,0,0,"@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1",,@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1,,1281404240456331264,https://twitter.com/Dri91344167/status/1281404240456331264
2020-07-10 01:45:48,patryn94,nc_groyp,1,0,0,"P",,,,1281404223335235588,https://twitter.com/patryn94/status/1281404223335235588
2020-07-10 01:45:36,ApuRomero,BBlondie8,0,0,1,"Si claro! Que pecado los pobres perritos",,,,1281404170277462017,https://twitter.com/ApuRomero/status/1281404170277462017
2020-07-10 01:45:27,Apuntes_,,0,11,47,"Que vuelva Pato, que vuelva ya. @PatoBullrich sobre el banderazo del 9 de julio.https://youtu.be/MICJeS_oWME",,@PatoBullrich,,1281404133908664320,https://twitter.com/Apuntes_/status/1281404133908664320
2020-07-10 01:45:10,Dri91344167,lostsoul_apu,0,0,0,"@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1",,@ishkarnBHANDARI @Swamy39 @Zee_Hindustan @capitaltvindia @AnjuPankaj3 @OpIndia_com @DrManishKumar1,,1281404062030680064,https://twitter.com/Dri91344167/status/1281404062030680064
2020-07-10 01:44:38,patryn94,Crocco_Knows,1,0,4,"Just poking him, fren. Is my duty.",,,,1281403929331286018,https://twitter.com/patryn94/status/1281403929331286018
2020-07-10 01:44:29,AdityaagupGupta,,0,0,0,"@Abhishe33873816 @AnkitaS45264747 @A_AnkitRajput @lostsoul_apu @BasChillMaar @UntoldMysteryZ @BollywoodSkele @Debarati_Speak @PriyankB21 @CbiSsr @Coffeeacoustic1 @adi_creeper @sushant_diehard @SushantSingFan @jenniez_zayn @saurabh80284525 @Sweety20082012 @JagdeepSingh254pic.twitter.com/EM1ALMLc5k",,@Abhishe33873816 @AnkitaS45264747 @A_AnkitRajput @lostsoul_apu @BasChillMaar @UntoldMysteryZ @BollywoodSkele @Debarati_Speak @PriyankB21 @CbiSsr @Coffeeacoustic1 @adi_creeper @sushant_diehard @SushantSingFan @jenniez_zayn @saurabh80284525 @Sweety20082012 @JagdeepSingh254pic,,1281403891930681344,https://twitter.com/AdityaagupGupta/status/1281403891930681344
2020-07-10 01:44:16,cats_apu,is_izu_is,1,0,0,"リッチすぎる、、、、でも関東いるとあんまり乗る機会ないけど、撮影する人だとほしくなるのか、、、",,,,1281403837983547392,https://twitter.com/cats_apu/status/1281403837983547392
2020-07-10 01:44:07,grug_say,,2,0,1,"does anybody have an angry apu playing the recorder grug can borrow?",,,,1281403798372659202,https://twitter.com/grug_say/status/1281403798372659202
2020-07-10 01:42:33,yukke95,naotsu_1130,1,0,0,"大学の時鈍行で群馬まで帰ったけど 6時間以上かかったで",,,,1281403402031738880,https://twitter.com/yukke95/status/1281403402031738880
2020-07-10 01:41:53,yakub_vikers,sisthaaaaa,1,0,0,"Mba, di tempat njenengan bekerja ada toleransi untuk melakukan ibadah shalat gak? Kepo aja hehe",,,,1281403235983454208,https://twitter.com/yakub_vikers/status/1281403235983454208
2020-07-10 01:41:53,patryn94,onewalleee,0,0,2,"Confirmed once again.",,,,1281403234800689152,https://twitter.com/patryn94/status/1281403234800689152
2020-07-10 01:41:33,xdxp_,Aafernandz,2,0,0,"Jajaja noobs B)",,,,1281403151388676096,https://twitter.com/xdxp_/status/1281403151388676096
2020-07-10 01:41:29,yourshahar,rubina_16,0,0,0,"Apu ya dekha... https://twitter.com/yourshahar/status/1281295803244396544?s=19 …",,,,1281403137308258304,https://twitter.com/yourshahar/status/1281403137308258304
2020-07-10 01:41:25,AmericanoApu,,1,0,6,"me just wan world where me can nazi post wiv no feers of persecution, frens. https://twitter.com/ChaosAgentFren/status/1281400829686112256 …pic.twitter.com/NlKenxZKj3",,,,1281403117746229250,https://twitter.com/AmericanoApu/status/1281403117746229250
2020-07-10 01:40:49,santiagoapie,,0,1,1,"Apu Wamani, o señor de las montañas , el cerro el Plomo es quien regia la vida de los habitantes del valle del Mapocho, antes y durante los primeros años de la llegada hispana a este valle. Cada zona geográfica de… https://www.instagram.com/p/CCcYdl8p2GW/?igshid=1grdeh6qxtuqt …",,,,1281402966222635011,https://twitter.com/santiagoapie/status/1281402966222635011
2020-07-10 01:39:58,The_Big_Apu,,0,0,0,"Muchas tortas fritas comí",,,,1281402752346853377,https://twitter.com/The_Big_Apu/status/1281402752346853377
2020-07-10 01:39:46,yourshahar,rubina_16,1,0,0,"Good morning apu...",,,,1281402703235579905,https://twitter.com/yourshahar/status/1281402703235579905
2020-07-10 01:38:48,ApuBehera,,0,0,1,"The king of slow-motion Dance @raghavjuyal Happy birthday #happybirthdayraghavjuyal #Dancer #RaghavJuyalpic.twitter.com/1ItKzsTkH0",,@raghavjuyal,#happybirthdayraghavjuyal #Dancer #RaghavJuyalpic,1281402460808949761,https://twitter.com/ApuBehera/status/1281402460808949761
2020-07-10 01:38:00,paradooxxx_,bintaang___,1,0,0,"",,,,1281402259713093633,https://twitter.com/paradooxxx_/status/1281402259713093633
2020-07-10 01:37:01,Ccapac_Apu_bot,,0,0,0,"きょーすけ、いっつもゆーせーゆーせーって…たまにはあぷのことかまってほしいな…(しょぼん",,,,1281402010214862848,https://twitter.com/Ccapac_Apu_bot/status/1281402010214862848
2020-07-10 01:36:33,lApu_27,_se_hu,0,0,0,"힘..!!",,,,1281401892015239169,https://twitter.com/lApu_27/status/1281401892015239169
2020-07-10 01:36:07,ApuAndeschile,,0,30,62,"Que plantar en Julio #cultivandociudadpic.twitter.com/pPTch1TllP",,,#cultivandociudadpic,1281401783064178688,https://twitter.com/ApuAndeschile/status/1281401783064178688
2020-07-10 01:35:54,APUStudentB,,0,0,0,"IT'S FINALLY OVER. TIME TO GO SLEEP IN LIBRARY",,,,1281401729079103488,https://twitter.com/APUStudentB/status/1281401729079103488
2020-07-10 01:35:45,aguslkd13,Ximeemachado_,1,0,0,"yo tambien",,,,1281401692714565632,https://twitter.com/aguslkd13/status/1281401692714565632
2020-07-10 01:35:33,CcapacApu0930,,0,0,1,"なんだろうこの アドレナリンが出る危ない楽しさ 討伐か死ぬかのギリギリの戦いってヤツ アルバトリオン戦最高すぎ",,,,1281401643875983360,https://twitter.com/CcapacApu0930/status/1281401643875983360
2020-07-10 01:34:39,patryn94,,3,0,10,"Anyone seen @ApuPole lately? I worry about that tad.",,@ApuPole,,1281401414216871936,https://twitter.com/patryn94/status/1281401414216871936
2020-07-10 01:34:37,CACTUS_Apu,,0,0,0,"陵辱×闇堕ちに定番のあるルナソフト (予約した)pic.twitter.com/KDxY9xdWlC",,,,1281401408588144641,https://twitter.com/CACTUS_Apu/status/1281401408588144641
2020-07-10 01:34:27,VescoviForThree,YearOfTheCovid,0,0,0,"Apu",,,,1281401365911293952,https://twitter.com/VescoviForThree/status/1281401365911293952
2020-07-10 01:34:06,J_omo_,LordeJones,0,0,0,"I’ve always thought it felt like a spoof of what black comedy, it’s too much of a gimmick for me. I get the same feeling Indians get when they watch Apu, it’s indian jokes but written by and for a white audience. https://twitter.com/lordejones/status/1281265871588134912 …",,,,1281401278128467969,https://twitter.com/J_omo_/status/1281401278128467969
